"","New_geog_code","year","geog_n","CLA_Priv","CLA_InBound","CLA_Mar","CLA_Vol","CLA_P2yrs","CLA_Fost","CLA_White","CLA_female","CLA_during","CLA_stp_during","CLA_Away31Mar","CLA_AwayMoreOnce","CLA_AwayIncs","CLA_AwayDuringYear","CLA_Miss31Mar","CLA_MissMoreOnce","CLA_MissIncs","CLA_MissDuringYear","CLA_P2yrs_PERCENT","per_for_profit","per_third_sector","per_white_percent","per_female_percent","per_foster_percent","per_short_term","per_less_than_2yrs","per_outside_LA","per_missing_incidents","per_away_incidents","region_name","CLA_Placed more than 20 miles from home","CLA_With 3 or more placements during the year","LA_own_spend","Private_spend","Other_Public_spend","Voluntary_spend","Total_spend","three_or_more_percent","more_20","LAD19NM","over","lead","safe","exper","CLA_P2yrs_PERCENTminus"
"745","E08000006","2015","Salford","105","365",587,"x",NA,"412","490","251","794","34","0","0","0","0","x","36","363",363,NA,17.8875638841567,NA,83.4752981260647,42.7597955706985,70.1873935264054,4.28211586901763,NA,37.8194207836457,7.30478589420655,0,"North West",NA,NA,"7639310","18237700","279360","472860",26.6292,NA,NA,NA,NA,NA,NA,NA,NA
"746","E08000006","2016","Salford","111","327",555,"16",NA,"375","457","239","773","38","0","0","0","0","x","43","465",465,NA,20,2.88288288288288,82.3423423423423,43.0630630630631,67.5675675675676,4.91591203104787,NA,41.0810810810811,7.63260025873221,0,"North West",NA,NA,"7273130","16218000","401330","520450",24.4129,NA,NA,NA,NA,NA,NA,NA,NA
"747","E08000006","2017","Salford","95","307",519,"13",NA,"352","428","224","745","30","..","..","..","..","x","49","605",605,NA,18.3044315992293,2.50481695568401,82.4662813102119,43.1599229287091,67.8227360308285,4.02684563758389,NA,40.8477842003854,11.5436241610738,NA,"North West",NA,NA,"7304600","16661600","514090","228500",24.7088,NA,NA,NA,NA,NA,NA,NA,NA
"748","E08000006","2018","Salford","107","332",572,"8","150","389","460","235","731","24","0","0","0","0","c","45","465",465,"68",18.7062937062937,1.3986013986014,80.4195804195804,41.0839160839161,68.006993006993,3.28317373461012,73.7762237762238,41.958041958042,9.16552667578659,0,"North West","42","57","6955360","17081700","694810","984430",25.7163,7.79753761969904,7.34265734265734,"Salford","Good","Good","Good","Good",32
"749","E08000006","2019","Salford","108","354",583,"10","154","383","469","237","760","27","0","0","0","0","c","45","443",443,"67",18.52487135506,1.71526586620926,80.4459691252144,40.6518010291595,65.6946826758147,3.55263157894737,73.5849056603774,39.2795883361921,9.07894736842105,0,"North West","32","67","6992550","20772400","1226930","548510",29.5404,8.81578947368421,5.48885077186964,NA,NA,NA,NA,NA,33
"750","E08000006","2020","Salford","85","349",558,"8","168","360","457","235","765","15","0","0","0","0","0","51","678",678,"72",15.2329749103943,1.4336917562724,81.8996415770609,42.1146953405018,64.5161290322581,1.96078431372549,69.8924731182796,37.4551971326165,10.8496732026144,0,"North West","33","48","6488000","21154300","880720","1293950",29.8169,6.27450980392157,5.91397849462366,NA,NA,NA,NA,NA,28
"751","E08000006","2021","Salford","94","322",536,"7","153","367","450","235","721","9","0","0","0","0","0","49","538",538,"71",17.5373134328358,1.30597014925373,83.955223880597,43.8432835820896,68.4701492537313,1.24826629680999,71.455223880597,39.9253731343284,8.32177531206657,0,"North West","33","52","6744900","19921930","1134250","1824830",29.6259,7.2122052704577,6.15671641791045,NA,NA,NA,NA,NA,29
"752","E08000006","2022","Salford","114","308",559,"c","158","381","462","244","744","8","0","0","0","0","c","55","535",535,"72",20.3935599284437,NA,82.6475849731664,43.649373881932,68.1574239713775,1.0752688172043,71.7352415026834,44.9016100178891,10.0806451612903,0,"North West","38","59",NA,NA,NA,NA,NA,7.93010752688172,6.79785330948122,NA,NA,NA,NA,NA,28
"753","E08000007","2011","Stockport","71","198",295,"x","84","196","277","132","415","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,24.0677966101695,NA,93.8983050847458,44.7457627118644,66.4406779661017,0,71.5254237288136,32.8813559322034,NA,NA,"North West",NA,NA,"7120428.91","1927869.23","0","4739626.52",13.78792466,NA,NA,NA,NA,NA,NA,NA,NA
"754","E08000007","2012","Stockport","63","206",298,"x","77","210","268","125","412","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,21.1409395973154,NA,89.9328859060403,41.9463087248322,70.4697986577181,0,74.1610738255034,30.8724832214765,NA,NA,"North West",NA,NA,"6641328","5093465","10468","810803",12.556064,NA,NA,NA,NA,NA,NA,NA,NA
"755","E08000007","2013","Stockport","60","213",304,"7","58","222","251","133","436","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7368421052632,2.30263157894737,82.5657894736842,43.75,73.0263157894737,0,80.9210526315789,29.9342105263158,NA,NA,"North West",NA,NA,"8174790","0","629","5081538",13.256957,NA,NA,NA,NA,NA,NA,NA,NA
"756","E08000007","2014","Stockport","59","212",301,"11","53","197","258","132","416","x",NA,NA,NA,NA,NA,NA,NA,NA,NA,19.6013289036545,3.65448504983389,85.7142857142857,43.8538205980066,65.4485049833887,NA,82.3920265780731,29.5681063122924,NA,NA,"North West",NA,NA,"9192236.55","0","0","5047085.13",14.23932168,NA,NA,NA,NA,NA,NA,NA,NA
"757","E08000007","2015","Stockport","51","213",291,"x",NA,"200","236","127","434","x","0","x","9","8","0","22","142",142,NA,17.5257731958763,NA,81.0996563573883,43.6426116838488,68.7285223367698,NA,NA,26.8041237113402,8.06451612903226,1.84331797235023,"North West",NA,NA,"9341750","0","0","4425820",13.7676,NA,NA,NA,NA,NA,NA,NA,NA
"758","E08000007","2016","Stockport","39","209",293,"12",NA,"209","233","134","434","x","x","11","53","22","x","27","246",246,NA,13.3105802047782,4.09556313993174,79.5221843003413,45.7337883959044,71.3310580204778,NA,NA,28.6689419795222,7.83410138248848,5.06912442396313,"North West",NA,NA,"14511800","0","0","0",14.5118,NA,NA,NA,NA,NA,NA,NA,NA
"759","E08000007","2017","Stockport","47","234",331,"x",NA,"216","268","143","442","x","0","x","27","16","x","53","564",564,NA,14.1993957703927,NA,80.9667673716012,43.202416918429,65.2567975830816,NA,NA,29.3051359516616,14.9321266968326,3.61990950226244,"North West",NA,NA,"15575600","0","0","0",15.5756,NA,NA,"Stockport","Good","Good","Good","Good",NA
"760","E08000007","2018","Stockport","64","249",362,"9","72","236","310","162","521","c","c","0","c","7","0","48","514",514,"68",17.6795580110497,2.48618784530387,85.6353591160221,44.7513812154696,65.1933701657459,NA,80.1104972375691,31.2154696132597,14.0115163147793,1.34357005758157,"North West","c","48","18184700","0","0","0",18.1847,9.21305182341651,NA,NA,NA,NA,NA,NA,32
"761","E08000007","2019","Stockport","68","234",361,"17","83","227","314","163","516","c","0","0","0","0","0","51","837",837,"75",18.8365650969529,4.70914127423823,86.9806094182826,45.1523545706371,62.8808864265928,NA,77.0083102493075,35.180055401662,13.953488372093,0,"North West","c","52","17540100","7013550","0","0",24.5537,10.077519379845,NA,NA,NA,NA,NA,NA,25
"762","E08000007","2020","Stockport","61","260",368,"c","88","249","327","185","528","0","0","0","c","c","0","62","935",935,"67",16.5760869565217,NA,88.8586956521739,50.2717391304348,67.6630434782609,0,76.0869565217391,29.3478260869565,17.2348484848485,NA,"North West","c","28","12686700","7706530","0","0",20.3932,5.3030303030303,NA,NA,NA,NA,NA,NA,33
"763","E08000007","2021","Stockport","74","281",409,"9","92","291","356","198","535","0","0","0","0","0","0","44","637",637,"64",18.0929095354523,2.20048899755501,87.041564792176,48.4107579462103,71.1491442542787,0,77.5061124694377,31.2958435207824,12.5233644859813,0,"North West","c","52","14846720","7995220","0","0",22.84194,9.7196261682243,NA,NA,NA,NA,NA,NA,36
"764","E08000007","2022","Stockport","95","283",447,"15","114","321","375","212","562","0","0","0","0","0","0","53","608",608,"75",21.2527964205817,3.35570469798658,83.8926174496644,47.427293064877,71.8120805369127,0,74.496644295302,36.6890380313199,13.3451957295374,0,"North West","38","55",NA,NA,NA,NA,NA,9.7864768683274,8.50111856823266,NA,NA,NA,NA,NA,25
"765","E08000008","2011","Tameside","55","266",373,"x","89","279","343","163","508","56",NA,NA,NA,NA,NA,NA,NA,NA,NA,14.745308310992,NA,91.9571045576407,43.6997319034853,74.798927613941,11.0236220472441,76.1394101876676,28.686327077748,NA,NA,"North West",NA,NA,"6307575","5577822","0","0",11.885397,NA,NA,NA,NA,NA,NA,NA,NA
"766","E08000008","2012","Tameside","56","266",390,"x","92","279","351","165","522","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3589743589744,NA,90,42.3076923076923,71.5384615384615,9.57854406130268,76.4102564102564,31.7948717948718,NA,NA,"North West",NA,NA,"9002320","5380061","0","0",14.382381,NA,NA,NA,NA,NA,NA,NA,NA
"767","E08000008","2013","Tameside","76","266",390,"x","98","274","352","170","521","41",NA,NA,NA,NA,NA,NA,NA,NA,NA,19.4871794871795,NA,90.2564102564103,43.5897435897436,70.2564102564102,7.86948176583493,74.8717948717949,31.7948717948718,NA,NA,"North West",NA,NA,"17952519","0","0","0",17.952519,NA,NA,NA,NA,NA,NA,NA,NA
"768","E08000008","2014","Tameside","77","299",423,"x","110","304","386","189","545","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,18.2033096926714,NA,91.2529550827423,44.6808510638298,71.8676122931442,3.85321100917431,73.9952718676123,29.3144208037825,NA,NA,"North West",NA,NA,"13406108.4","5433347.36","139814.31","65996.44",19.04526651,NA,NA,NA,NA,NA,NA,NA,NA
"769","E08000008","2015","Tameside","106","276",417,"x",NA,"287","374","186","556","6","0","x","18","11","0","40","268",268,NA,25.4196642685851,NA,89.6882494004796,44.6043165467626,68.8249400479616,1.07913669064748,NA,33.8129496402878,11.5107913669065,1.97841726618705,"North West",NA,NA,"10930600","7223520","353590","0",18.5077,NA,NA,NA,NA,NA,NA,NA,NA
"770","E08000008","2016","Tameside","101","288",427,"16",NA,"296","383","191","541","x","0","6","34","21","x","67","922",922,NA,23.6533957845433,3.74707259953162,89.6955503512881,44.7306791569087,69.3208430913349,NA,NA,32.5526932084309,16.2661737523105,3.88170055452865,"North West",NA,NA,"19580200","0","0","0",19.5802,NA,NA,NA,NA,NA,NA,NA,NA
"771","E08000008","2017","Tameside","162","324",516,"17",NA,"362","454","230","643","0","x","16","99","36","x","68","756",756,NA,31.3953488372093,3.29457364341085,87.984496124031,44.5736434108527,70.1550387596899,0,NA,37.2093023255814,15.0855365474339,5.59875583203732,"North West",NA,NA,"20814200","0","0","0",20.8142,NA,NA,NA,NA,NA,NA,NA,NA
"772","E08000008","2018","Tameside","219","373",617,"15","146","418","538","268","758","0","0","16","100","34","c","97","1172",1172,"75",35.4943273905997,2.43111831442464,87.1961102106969,43.4359805510535,67.7471636952998,0,76.3371150729336,39.5461912479741,16.8865435356201,4.48548812664908,"North West","67","50","31144700","0","0","0",31.1447,6.59630606860158,10.8589951377634,NA,NA,NA,NA,NA,25
"773","E08000008","2019","Tameside","234","386",664,"17","150","441","576","297","864","0","0","c","16","11","c","98","814",814,"76",35.2409638554217,2.56024096385542,86.7469879518072,44.7289156626506,66.4156626506024,0,77.4096385542169,41.8674698795181,14.9305555555556,1.27314814814815,"North West","73","77","37064100","0","0","239010",37.3032,8.91203703703704,10.9939759036145,"Tameside","Requires improvement to be good","Requires improvement to be good","Requires improvement to be good","Requires improvement to be good",24
"774","E08000008","2020","Tameside","261","381",704,"33","166","421","624","315","923","0","0","0","c","c","c","103","1227",1227,"67",37.0738636363636,4.6875,88.6363636363636,44.7443181818182,59.8011363636364,0,76.4204545454545,45.8806818181818,15.1679306608884,NA,"North West","96","68","14783900","25262200","413190","653650",41.113,7.36728060671723,13.6363636363636,NA,NA,NA,NA,NA,33
"775","E08000008","2021","Tameside","243","389",682,"23","185","397","608","309","894","0","0","0","c","c","c","101","1072",1072,"67",35.6304985337243,3.37243401759531,89.149560117302,45.307917888563,58.2111436950147,0,72.8739002932551,42.9618768328446,14.9888143176734,NA,"North West","81","59","15910170","30970420","0","540890",47.42148,6.59955257270694,11.8768328445748,NA,NA,NA,NA,NA,33
"776","E08000008","2022","Tameside","226","389",666,"17","207","402","590","307","867","c","0","0","0","0","0","93","1069",1069,"72",33.9339339339339,2.55255255255255,88.5885885885886,46.0960960960961,60.3603603603604,NA,68.9189189189189,41.5915915915916,15.4555940023068,0,"North West","68","35",NA,NA,NA,NA,NA,4.03690888119954,10.2102102102102,NA,NA,NA,NA,NA,28
"777","E08000009","2011","Trafford","49","175",264,"x","80","188","204","128","323","78",NA,NA,NA,NA,NA,NA,NA,NA,NA,18.5606060606061,NA,77.2727272727273,48.4848484848485,71.2121212121212,24.1486068111455,69.6969696969697,33.7121212121212,NA,NA,"North West",NA,NA,"6679031","2954440","312034","2526",9.948031,NA,NA,NA,NA,NA,NA,NA,NA
"778","E08000009","2012","Trafford","44","175",278,"6","80","199","213","127","370","82",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.8273381294964,2.15827338129496,76.6187050359712,45.6834532374101,71.5827338129496,22.1621621621622,71.2230215827338,37.0503597122302,NA,NA,"North West",NA,NA,"6954014","2833495","265672","4107",10.057288,NA,NA,NA,NA,NA,NA,NA,NA
"779","E08000009","2013","Trafford","37","188",290,"x","85","212","230","133","396","71",NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7586206896552,NA,79.3103448275862,45.8620689655172,73.1034482758621,17.9292929292929,70.6896551724138,35.1724137931035,NA,NA,"North West",NA,NA,"8400775","2574912","389123","34681",11.399491,NA,NA,NA,NA,NA,NA,NA,NA
"780","E08000009","2014","Trafford","46","213",316,"6","85","238","250","149","421","62",NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5569620253165,1.89873417721519,79.1139240506329,47.1518987341772,75.3164556962025,14.7268408551069,73.1012658227848,32.5949367088608,NA,NA,"North West",NA,NA,"9478623","1703194","274213","1276353",12.732383,NA,NA,NA,NA,NA,NA,NA,NA
"781","E08000009","2015","Trafford","53","227",334,"x",NA,"241","268","153","427","25","0","0","6","6","0","29","242",242,NA,15.8682634730539,NA,80.2395209580838,45.8083832335329,72.1556886227545,5.85480093676815,NA,32.0359281437126,11.2412177985948,1.40515222482436,"North West",NA,NA,"10013200","3760010","243920","0",14.0172,NA,NA,NA,NA,NA,NA,NA,NA
"782","E08000009","2016","Trafford","52","216",329,"x",NA,"249","266","149","430","x","0","0","6","6","0","36","199",199,NA,15.8054711246201,NA,80.8510638297872,45.2887537993921,75.6838905775076,NA,NA,34.3465045592705,13.2558139534884,1.3953488372093,"North West",NA,NA,"11505700","3022640","447050","0",14.9754,NA,NA,NA,NA,NA,NA,NA,NA
"783","E08000009","2017","Trafford","97","220",385,"11",NA,"266","297","173","463","0","0","x","6","x","0","35","256",256,NA,25.1948051948052,2.85714285714286,77.1428571428572,44.9350649350649,69.0909090909091,0,NA,42.8571428571429,13.8228941684665,NA,"North West",NA,NA,"14265400","2737640","123340","0",17.1264,NA,NA,NA,NA,NA,NA,NA,NA
"784","E08000009","2018","Trafford","78","236",383,"14","97","244","301","176","512","0","0","c","27","c","0","49","525",525,"67",20.3655352480418,3.65535248041775,78.5900783289817,45.9530026109661,63.7075718015666,0,74.6736292428198,38.3812010443864,13.0859375,NA,"North West","c","36","16221300","2298790","50580","5960",18.5767,7.03125,NA,NA,NA,NA,NA,NA,33
"785","E08000009","2019","Trafford","83","267",416,"8","99","299","324","198","538","0","0","0","c","c","0","52","518",518,"64",19.9519230769231,1.92307692307692,77.8846153846154,47.5961538461538,71.875,0,76.2019230769231,35.8173076923077,14.6840148698885,NA,"North West","25","36","11028800","9243300","602800","1870",20.8767,6.69144981412639,6.00961538461539,"Trafford","Inadequate","Inadequate","Requires improvement to be good","Requires improvement to be good",36
"786","E08000009","2020","Trafford","71","241",377,"7","97","252","292","182","510","0","0","0","0","0","0","45","603",603,"66",18.8328912466844,1.85676392572944,77.4535809018568,48.2758620689655,66.8435013262599,0,74.2705570291777,36.0742705570292,13.5294117647059,0,"North West","c","46","10855200","9774760","766160","0",21.3961,9.01960784313725,NA,NA,NA,NA,NA,NA,34
"787","E08000009","2021","Trafford","70","244",389,"9","119","258","290","189","492","c","0","0","0","0","c","32","605",605,"72",17.9948586118252,2.31362467866324,74.5501285347044,48.586118251928,66.3239074550129,NA,69.4087403598972,37.2750642673522,8.94308943089431,0,"North West","c","34","12793610","9135660","828870","0",22.75813,6.91056910569106,NA,NA,NA,NA,NA,NA,28
"788","E08000009","2022","Trafford","62","213",359,"8","134","241","263","176","478","c","0","0","0","0","0","31","275",275,"76",17.2701949860724,2.22841225626741,73.2590529247911,49.025069637883,67.1309192200557,NA,62.6740947075209,40.6685236768802,11.0878661087866,0,"North West","23","19",NA,NA,NA,NA,NA,3.97489539748954,6.4066852367688,NA,NA,NA,NA,NA,24
"789","E08000010","2011","Wigan","80","326",467,"11","120","315","441","211","634","32",NA,NA,NA,NA,NA,NA,NA,NA,NA,17.1306209850107,2.35546038543897,94.4325481798715,45.1820128479657,67.4518201284797,5.04731861198738,74.3040685224839,30.1927194860814,NA,NA,"North West",NA,NA,"10688991.49","7738762.1","120951.72","1002322.16",19.55102747,NA,NA,NA,NA,NA,NA,NA,NA
"790","E08000010","2012","Wigan","76","356",479,"9","142","333","456","212","615","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.866388308977,1.87891440501044,95.1983298538622,44.258872651357,69.5198329853862,4.39024390243902,70.3549060542798,25.678496868476,NA,NA,"North West",NA,NA,"11125650.53","7092926.59","22200.93","575429.57",18.81620762,NA,NA,NA,NA,NA,NA,NA,NA
"791","E08000010","2013","Wigan","74","394",508,"8","148","380","474","220","630","x",NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5669291338583,1.5748031496063,93.3070866141732,43.3070866141732,74.8031496062992,NA,70.8661417322835,22.4409448818898,NA,NA,"North West",NA,NA,"11358298","1168144","0","7809758",20.3362,NA,NA,NA,NA,NA,NA,NA,NA
"792","E08000010","2014","Wigan","70","381",497,"8","146","383","460","212","654","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,14.0845070422535,1.60965794768612,92.5553319919517,42.6559356136821,77.0623742454728,0,70.6237424547284,23.3400402414487,NA,NA,"North West",NA,NA,"10085545","6160528","135580","8131608",24.513261,NA,NA,NA,NA,NA,NA,NA,NA
"793","E08000010","2015","Wigan","83","366",506,"x",NA,"374","464","217","643","x","0","17","94","33","0","18","126",126,NA,16.403162055336,NA,91.699604743083,42.8853754940711,73.9130434782609,NA,NA,27.6679841897233,5.13219284603421,5.13219284603421,"North West",NA,NA,"16774200","13380","40660","8559460",25.3877,NA,NA,NA,NA,NA,NA,NA,NA
"794","E08000010","2016","Wigan","56","354",483,"17",NA,"354","426","218","661","0","0","25","139","47","0","39","298",298,NA,11.5942028985507,3.51966873706004,88.1987577639752,45.1345755693582,73.2919254658385,0,NA,26.7080745341615,8.01815431164902,7.11043872919818,"North West",NA,NA,"16253000","6037690","495910","1042610",23.8292,NA,NA,NA,NA,NA,NA,NA,NA
"795","E08000010","2017","Wigan","75","336",446,"18",NA,"323","390","202","621","0","0","21","108","36","0","39","292",292,NA,16.8161434977578,4.03587443946188,87.4439461883408,45.2914798206278,72.4215246636771,0,NA,24.6636771300448,9.33977455716586,5.79710144927536,"North West",NA,NA,"17232800","6920760","727680","334130",25.2154,NA,NA,"Wigan","Good","Good","Requires improvement to be good","Good",NA
"796","E08000010","2018","Wigan","69","364",479,"8","130","356","427","208","625","0","0","20","108","34","c","42","390",390,"67",14.4050104384134,1.67014613778706,89.1440501043841,43.4237995824635,74.321503131524,0,72.8601252609603,24.0083507306889,9.44,5.44,"North West","27","68","18749800","6313620","252800","483130",25.7994,10.88,5.63674321503132,NA,NA,NA,NA,NA,33
"797","E08000010","2019","Wigan","68","336",448,"16","145","305","404","185","628","0","0","22","115","38","c","46","542",542,"70",15.1785714285714,3.57142857142857,90.1785714285714,41.2946428571429,68.0803571428571,0,67.6339285714286,25,11.4649681528662,6.05095541401274,"North West","38","50","12423400","11627300","508240","136710",24.6956,7.96178343949045,8.48214285714286,NA,NA,NA,NA,NA,30
"798","E08000010","2020","Wigan","94","420",534,"13","136","378","486","229","655","0","0","c","25","17","0","66","701",701,"63",17.6029962546816,2.43445692883895,91.0112359550562,42.8838951310861,70.7865168539326,0,74.5318352059925,21.3483146067416,14.3511450381679,2.59541984732824,"North West","c","58","13241300","10837200","619780","41440",24.7398,8.85496183206107,NA,NA,NA,NA,NA,NA,37
"799","E08000010","2021","Wigan","132","475",647,"14","146","441","600","284","781","c","0","c","15","10","c","73","690",690,"66",20.4018547140649,2.16383307573416,92.7357032457496,43.8948995363215,68.160741885626,NA,77.4343122102009,26.5842349304482,12.1638924455826,1.28040973111396,"North West","c","61","13878640","18785570","499810","31960",33.19597,7.81049935979513,NA,NA,NA,NA,NA,NA,34
"800","E08000010","2022","Wigan","178","418",614,"15","137","416","551","271","829","c","0","c","17","8","c","66","734",734,"71",28.9902280130293,2.44299674267101,89.7394136807818,44.1368078175896,67.7524429967427,NA,77.6872964169381,31.9218241042345,12.4246079613993,0.965018094089264,"North West","49","65",NA,NA,NA,NA,NA,7.84077201447527,7.98045602605863,NA,NA,NA,NA,NA,29
"801","E08000011","2011","Knowsley","35","169",284,"8","94","208","277","123","352","49",NA,NA,NA,NA,NA,NA,NA,NA,NA,12.3239436619718,2.8169014084507,97.5352112676056,43.3098591549296,73.2394366197183,13.9204545454545,66.9014084507042,40.4929577464789,NA,NA,"North West",NA,NA,"10117009","0","0","0",10.117009,NA,NA,NA,NA,NA,NA,NA,NA
"802","E08000011","2012","Knowsley","23","136",255,"x","89","191","247","104","323","52",NA,NA,NA,NA,NA,NA,NA,NA,NA,9.01960784313725,NA,96.8627450980392,40.7843137254902,74.9019607843137,16.0990712074303,65.0980392156863,46.6666666666667,NA,NA,"North West",NA,NA,"5921793","3366210","0","49716",9.337719,NA,NA,NA,NA,NA,NA,NA,NA
"803","E08000011","2013","Knowsley","23","123",237,"x","77","182","231","104","322","55",NA,NA,NA,NA,NA,NA,NA,NA,NA,9.70464135021097,NA,97.4683544303797,43.8818565400844,76.7932489451477,17.0807453416149,67.5105485232068,48.1012658227848,NA,NA,"North West",NA,NA,"7090915","3202054","0","54236",10.347205,NA,NA,NA,NA,NA,NA,NA,NA
"804","E08000011","2014","Knowsley","40","128",257,"x","67","188","250","111","341","44",NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5642023346303,NA,97.2762645914397,43.1906614785992,73.1517509727626,12.9032258064516,73.9299610894942,50.1945525291829,NA,NA,"North West",NA,NA,"6528855","4956208","0","109146",11.594209,NA,NA,NA,NA,NA,NA,NA,NA
"805","E08000011","2015","Knowsley","99","141",305,"x",NA,"208","286","143","432","7","x","7","26","12","x","24","201",201,NA,32.4590163934426,NA,93.7704918032787,46.8852459016393,68.1967213114754,1.62037037037037,NA,53.7704918032787,7.17592592592593,2.77777777777778,"North West",NA,NA,"7423450","6970440","0","49730",14.4436,NA,NA,NA,NA,NA,NA,NA,NA
"806","E08000011","2016","Knowsley","84","159",290,"12",NA,"190","275","142","397","7","0","13","43","21","0","25","271",271,NA,28.9655172413793,4.13793103448276,94.8275862068966,48.9655172413793,65.5172413793103,1.7632241813602,NA,45.1724137931035,9.06801007556675,5.2896725440806,"North West",NA,NA,"8587800","8738980","0","49730",17.3765,NA,NA,NA,NA,NA,NA,NA,NA
"807","E08000011","2017","Knowsley","88","156",290,"13",NA,"194","275","133","395","x","0","8","91","16","x","26","349",349,NA,30.3448275862069,4.48275862068965,94.8275862068966,45.8620689655172,66.8965517241379,NA,NA,46.2068965517241,9.87341772151899,4.05063291139241,"North West",NA,NA,"8983060","7581830","0","53870",16.6188,NA,NA,"Knowsley","Requires improvement to be good","Good","Requires improvement to be good","Requires improvement to be good",NA
"808","E08000011","2018","Knowsley","82","137",288,"11","84","200","279","138","371","0","0","8","83","17","c","36","325",325,"68",28.4722222222222,3.81944444444444,96.875,47.9166666666667,69.4444444444444,0,70.8333333333333,52.4305555555556,13.7466307277628,4.5822102425876,"North West","c","29","8630350","7452210","0","45750",16.1283,7.8167115902965,NA,NA,NA,NA,NA,NA,32
"809","E08000011","2019","Knowsley","81","153",301,"8","75","204","285","140","390","0","0","0","c","c","c","27","402",402,"66",26.9102990033223,2.6578073089701,94.6843853820598,46.5116279069767,67.7740863787375,0,75.0830564784053,49.1694352159468,11.7948717948718,NA,"North West","c","40","8792350","8674500","0","0",17.4669,10.2564102564103,NA,NA,NA,NA,NA,NA,34
"810","E08000011","2020","Knowsley","81","159",307,"7","83","211","291","139","377","0","0","0","0","0","0","32","341",341,"75",26.3843648208469,2.28013029315961,94.7882736156352,45.2768729641694,68.7296416938111,0,72.9641693811075,48.2084690553746,11.6710875331565,0,"North West","c","27","7811310","8492050","14680","129550",16.4476,7.16180371352785,NA,NA,NA,NA,NA,NA,25
"811","E08000011","2021","Knowsley","93","144",313,"9","95","212","299","140","394","0","0","0","0","0","0","29","233",233,"68",29.7124600638978,2.87539936102236,95.5271565495208,44.7284345047923,67.7316293929712,0,69.6485623003195,53.9936102236422,11.9289340101523,0,"North West","c","18","7662660","9796810","43830","122900",17.6262,4.56852791878173,NA,NA,NA,NA,NA,NA,32
"812","E08000011","2022","Knowsley","90","147",298,"8","107","199","278","134","387","0","0","0","c","c","0","30","221",221,"73",30.2013422818792,2.68456375838926,93.2885906040269,44.9664429530201,66.7785234899329,0,64.0939597315436,50.6711409395973,10.594315245478,NA,"North West","28","23",NA,NA,NA,NA,NA,5.94315245478036,9.39597315436242,NA,NA,NA,NA,NA,27
"813","E08000012","2011","Liverpool","253","609",941,"6","230","770","751","459","1137","48",NA,NA,NA,NA,NA,NA,NA,NA,NA,26.8862911795962,0.637619553666312,79.8087141339001,48.7778958554729,81.8278427205101,4.22163588390501,75.557917109458,35.2816153028693,NA,NA,"North West",NA,NA,"13841733","15974032","1398527","2856180",34.070472,NA,NA,NA,NA,NA,NA,NA,NA
"814","E08000012","2012","Liverpool","280","515",899,"6","265","676","729","432","1182","51",NA,NA,NA,NA,NA,NA,NA,NA,NA,31.1457174638487,0.667408231368187,81.0901001112347,48.0533926585095,75.1946607341491,4.31472081218274,70.5228031145717,42.714126807564,NA,NA,"North West",NA,NA,"12120173","15604892","977960","3242762",31.945787,NA,NA,NA,NA,NA,NA,NA,NA
"815","E08000012","2013","Liverpool","383","567",957,"38","263","696","786","466","1208","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,40.0208986415883,3.97074190177638,82.1316614420063,48.6938349007315,72.7272727272727,4.13907284768212,72.5182863113898,40.7523510971787,NA,NA,"North West",NA,NA,"16798749","15436339","429558","2999640",35.664286,NA,NA,NA,NA,NA,NA,NA,NA
"816","E08000012","2014","Liverpool","360","594",990,"40","263","727","792","481","1324","50",NA,NA,NA,NA,NA,NA,NA,NA,NA,36.3636363636364,4.04040404040404,80,48.5858585858586,73.4343434343434,3.77643504531722,73.4343434343434,40,NA,NA,"North West",NA,NA,"17069794","16232734","1881578","3764436",38.948542,NA,NA,NA,NA,NA,NA,NA,NA
"817","E08000012","2015","Liverpool","393","588",997,"x",NA,"734","809","493","1370","52","0","87","972","112","0","27","141",141,NA,39.4182547642929,NA,81.1434302908726,49.4483450351053,73.6208625877633,3.7956204379562,NA,41.0230692076229,3.86861313868613,8.17518248175183,"North West",NA,NA,"19126100","16871500","2027450","4333760",42.3589,NA,NA,NA,NA,NA,NA,NA,NA
"818","E08000012","2016","Liverpool","396","595",1040,"48",NA,"740","833","489","1426","46","0","99","1025","142","0","41","211",211,NA,38.0769230769231,4.61538461538462,80.0961538461539,47.0192307692308,71.1538461538462,3.2258064516129,NA,42.7884615384615,4.90883590462833,9.95792426367461,"North West",NA,NA,"19713200","18291000","695050","4153450",42.8527,NA,NA,NA,NA,NA,NA,NA,NA
